DB 0 MOTIF	MA0108.1	TBP
  21.5	1
  22.5	1
  23.5	1
  24.5	2
  25.5	1
  26.5	1
  27.5	1
  28.5	0
  29.5	0
  30.5	0
  31.5	0
  32.5	1
  33.5	1
  34.5	0
  35.5	2
  36.5	3
  37.5	0
  38.5	2
  39.5	0
  40.5	1
  41.5	2
  42.5	0
  43.5	0
  44.5	3
  45.5	0
  46.5	2
  47.5	1
  48.5	2
  49.5	0
  50.5	0
  51.5	0
  52.5	0
  53.5	4
  54.5	0
  55.5	1
  56.5	0
  57.5	3
  58.5	0
  59.5	1
  60.5	0
  61.5	0
  62.5	1
  63.5	0
  64.5	2
  65.5	1
  66.5	0
  67.5	2
  68.5	0
  69.5	1
  70.5	1
  71.5	2
  72.5	0
  73.5	2
  74.5	1
  75.5	0
  76.5	0
  77.5	0
  78.5	0
  79.5	1
  80.5	1
  81.5	3
  82.5	1
  83.5	2
  84.5	1
  85.5	1
  86.5	2
  87.5	1
  88.5	0
  89.5	1
  90.5	1
  91.5	1
  92.5	0
  93.5	0
  94.5	4
  95.5	2
  96.5	3
  97.5	3
  98.5	0
  99.5	0
 100.5	0
 101.5	0
 102.5	1
 103.5	0
 104.5	3
 105.5	0
 106.5	1
 107.5	1
 108.5	2
 109.5	1
 110.5	2
 111.5	0
 112.5	1
 113.5	0
 114.5	1
 115.5	2
 116.5	1
 117.5	0
 118.5	1
 119.5	1
 120.5	1
 121.5	2
 122.5	1
 123.5	1
 124.5	0
 125.5	0
 126.5	0
 127.5	0
 128.5	0
 129.5	0
 130.5	0
 131.5	1
 132.5	1
 133.5	0
 134.5	2
 135.5	2
 136.5	0
 137.5	0
 138.5	0
 139.5	0
 140.5	1
 141.5	2
 142.5	1
 143.5	2
 144.5	3
 145.5	2
 146.5	2
 147.5	1
 148.5	1
 149.5	0
 150.5	1
 151.5	0
 152.5	2
 153.5	1
 154.5	0
 155.5	0
 156.5	2
 157.5	1
 158.5	2
 159.5	1
 160.5	1
 161.5	1
 162.5	0
 163.5	1
 164.5	1
 165.5	1
 166.5	0
 167.5	1
 168.5	0
 169.5	2
 170.5	1
 171.5	1
 172.5	2
 173.5	4
 174.5	1
 175.5	0
 176.5	1.5
 177.5	1
 178.5	0
 179.5	2
 180.5	1
 181.5	1
 182.5	1
 183.5	2
 184.5	1
 185.5	1
 186.5	2
 187.5	1
 188.5	0
 189.5	1
 190.5	0
 191.5	0
 192.5	0
 193.5	0
 194.5	2
 195.5	0
 196.5	0
 197.5	2
 198.5	1
 199.5	0
 200.5	1
 201.5	0
 202.5	0
 203.5	0
 204.5	0
 205.5	0
 206.5	0
 207.5	1
 208.5	0
 209.5	0
 210.5	1
 211.5	0
 212.5	1
 213.5	1
 214.5	2
 215.5	1
 216.5	0
 217.5	1
 218.5	0
 219.5	3
 220.5	0
 221.5	1
 222.5	1
 223.5	2
 224.5	2
 225.5	0
 226.5	1
 227.5	2
 228.5	0
 229.5	1
 230.5	0
 231.5	1
 232.5	0
 233.5	1
 234.5	0
 235.5	0
 236.5	3
 237.5	1
 238.5	0
 239.5	0
 240.5	1
 241.5	0
 242.5	2
DB 0 MOTIF	UP00093_1	Klf7_primary
-242.0	1
-241.0	2
-240.0	1
-239.0	0
-238.0	0
-237.0	0
-236.0	0
-235.0	0
-234.0	2
-233.0	0
-232.0	3
-231.0	0.5
-230.0	2
-229.0	0
-228.0	1
-227.0	1
-226.0	1
-225.0	2
-224.0	0
-223.0	1
-222.0	3
-221.0	2
-220.0	2
-219.0	0
-218.0	0
-217.0	2
-216.0	2
-215.0	0
-214.0	1
-213.0	0
-212.0	0
-211.0	0
-210.0	1
-209.0	0
-208.0	1
-207.0	1
-206.0	1
-205.0	1
-204.0	0
-203.0	2
-202.0	2
-201.0	1
-200.0	1
-199.0	1
-198.0	1
-197.0	2.5
-196.0	1
-195.0	0
-194.0	1
-193.0	1
-192.0	1
-191.0	0
-190.0	4
-189.0	2
-188.0	0
-187.0	2
-186.0	0
-185.0	0
-184.0	0
-183.0	2
-182.0	3
-181.0	0
-180.0	2
-179.0	0
-178.0	0
-177.0	0
-176.0	2
-175.0	1
-174.0	2
-173.0	1
-172.0	1
-171.0	0
-170.0	0
-169.0	1
-168.0	1
-167.0	1
-166.0	1
-165.0	0
-164.0	1
-163.0	1
-162.0	2
-161.0	2
-160.0	0
-159.0	0
-158.0	2
-157.0	1
-156.0	1
-155.0	0
-154.0	1
-153.0	0
-152.0	1
-151.0	1
-150.0	4
-149.0	1
-148.0	0
-147.0	0
-146.0	0
-145.0	1
-144.0	0
-143.0	2
-142.0	1
-141.0	4
-140.0	1
-139.0	1
-138.0	2
-137.0	3
-136.0	1
-135.0	2
-134.0	2
-133.0	1
-132.0	0
-131.0	3
-130.0	2
-129.0	2
-128.0	0
-127.0	0
-126.0	3
-125.0	1
-124.0	5
-123.0	5
-122.0	3
-121.0	2
-120.0	1
-119.0	5
-118.0	3
-117.0	1
-116.0	4
-115.0	0
-114.0	2
-113.0	1
-112.0	2
-111.0	4
-110.0	1
-109.0	5
-108.0	0
-107.0	3
-106.0	0
-105.0	2
-104.0	4
-103.0	1
-102.0	3
-101.0	4
-100.0	2
 -99.0	1
 -98.0	1
 -97.0	1.5
 -96.0	2
 -95.0	2
 -94.0	2
 -93.0	2
 -92.0	2
 -91.0	3
 -90.0	3
 -89.0	3
 -88.0	2
 -87.0	5
 -86.0	4
 -85.0	7
 -84.0	1
 -83.0	1
 -82.0	3
 -81.0	4
 -80.0	7
 -79.0	3
 -78.0	2
 -77.0	0
 -76.0	4
 -75.0	0
 -74.0	3
 -73.0	0
 -72.0	4
 -71.0	0
 -70.0	0
 -69.0	2
 -68.0	4
 -67.0	1
 -66.0	1
 -65.0	2
 -64.0	3
 -63.0	9
 -62.0	4
 -61.0	1
 -60.0	1
 -59.0	3
 -58.0	3
 -57.0	1
 -56.0	4
 -55.0	3
 -54.0	1
 -53.0	3
 -52.0	3
 -51.0	3
 -50.0	4
 -49.0	2
 -48.0	3
 -47.0	2
 -46.0	5
 -45.0	3
 -44.0	5
 -43.0	3
 -42.0	4
 -41.0	4.5
 -40.0	6
 -39.0	1
 -38.0	4
 -37.0	0
 -36.0	3
 -35.0	2
 -34.0	3
 -33.0	1
 -32.0	2
 -31.0	0
 -30.0	2
 -29.0	2
 -28.0	1
 -27.0	2
 -26.0	1
 -25.0	3
 -24.0	3
 -23.0	3
 -22.0	1
 -21.0	4
 -20.0	1
 -19.0	5
 -18.0	1
 -17.0	5
 -16.0	2
 -15.0	4
 -14.0	2
 -13.0	1
 -12.0	1
 -11.0	2
 -10.0	2
  -9.0	3
  -8.0	3
  -7.0	2
  -6.0	2
  -5.0	1
  -4.0	1
  -3.0	1
  -2.0	2
  -1.0	1
   0.0	4
   1.0	2
   2.0	0
   3.0	3
   4.0	1
   5.0	1
   6.0	1
   7.0	2
   8.0	0
   9.0	1
  10.0	1
  11.0	1
  12.0	1
  13.0	1
  14.0	1
  15.0	2
  16.0	0
  17.0	1
  18.0	5
  19.0	0
  20.0	1
  21.0	2
  22.0	1
  23.0	3
  24.0	0
  25.0	1
  26.0	0
  27.0	0
  28.0	1
  29.0	0
  30.0	1
  31.0	1
  32.0	0
  33.0	1
  34.0	0
  35.0	2
  36.0	1
  37.0	1
  38.0	0
  39.0	0
  40.0	0
  41.0	0
  42.0	0
  43.0	0
  44.0	0
  45.0	0
  46.0	1
  47.0	2
  48.0	0
  49.0	2
  50.0	1
  51.0	2
  52.0	0
  53.0	0
  54.0	0
  55.0	1
  56.0	1
  57.0	0
  58.0	1
  59.0	1
  60.0	1
  61.0	1
  62.0	4
  63.0	0
  64.0	0
  65.0	1
  66.0	1
  67.0	1
  68.0	1
  69.0	0
  70.0	1
  71.0	1
  72.0	0
  73.0	1
  74.0	1
  75.0	0
  76.0	2
  77.0	2
  78.0	3
  79.0	1
  80.0	1
  81.0	0
  82.0	1
  83.0	0
  84.0	1
  85.0	1
  86.0	0
  87.0	2
  88.0	0
  89.0	0
  90.0	1
  91.0	1
  92.0	0
  93.0	0
  94.0	1
  95.0	1
  96.0	2
  97.0	2
  98.0	2
  99.0	3
 100.0	1
 101.0	1
 102.0	0
 103.0	1
 104.0	0
 105.0	3
 106.0	0
 107.0	1
 108.0	0
 109.0	2
 110.0	1
 111.0	1
 112.0	2
 113.0	2
 114.0	1
 115.0	1
 116.0	0
 117.0	2
 118.0	0
 119.0	2
 120.0	3
 121.0	0
 122.0	2
 123.0	0
 124.0	0
 125.0	1
 126.0	0
 127.0	0
 128.0	2
 129.0	1
 130.0	0
 131.0	0
 132.0	1
 133.0	3
 134.0	1
 135.0	0
 136.0	1
 137.0	0
 138.0	1
 139.0	1
 140.0	0
 141.0	2
 142.0	2
 143.0	3
 144.0	0
 145.0	1
 146.0	0
 147.0	0
 148.0	0
 149.0	0
 150.0	0
 151.0	1
 152.0	0
 153.0	1
 154.0	1
 155.0	1
 156.0	0
 157.0	2
 158.0	1
 159.0	0
 160.0	1
 161.0	2
 162.0	2
 163.0	1
 164.0	3
 165.0	2
 166.0	1
 167.0	4
 168.0	4
 169.0	1
 170.0	4
 171.0	2
 172.0	0
 173.0	1
 174.0	2
 175.0	0
 176.0	0
 177.0	2
 178.0	0
 179.0	1
 180.0	2
 181.0	3
 182.0	0
 183.0	3
 184.0	2
 185.0	0
 186.0	1
 187.0	1
 188.0	1
 189.0	5
 190.0	0
 191.0	0
 192.0	1
 193.0	2
 194.0	0
 195.0	1
 196.0	2
 197.0	0
 198.0	1
 199.0	2
 200.0	1
 201.0	0
 202.0	3
 203.0	1
 204.0	1
 205.0	1
 206.0	2
 207.0	0
 208.0	0
 209.0	1
 210.0	0
 211.0	2
 212.0	0
 213.0	1
 214.0	3
 215.0	2
 216.0	0
 217.0	0
 218.0	0
 219.0	0
 220.0	1
 221.0	1
 222.0	1
 223.0	0
 224.0	0
 225.0	2
 226.0	0
 227.0	0
 228.0	1
 229.0	0
 230.0	3
 231.0	3
 232.0	3
 233.0	0
 234.0	1
 235.0	0
 236.0	2
 237.0	3
 238.0	2
 239.0	2
 240.0	0
 241.0	1
 242.0	2
DB 0 MOTIF	UP00020_1	Atf1_primary
-242.0	1
-241.0	1
-240.0	0
-239.0	1
-238.0	0
-237.0	0
-236.0	0
-235.0	0
-234.0	2
-233.0	1
-232.0	0
-231.0	0
-230.0	0
-229.0	0
-228.0	0
-227.0	0
-226.0	0
-225.0	1
-224.0	2
-223.0	0
-222.0	1
-221.0	1
-220.0	1
-219.0	0
-218.0	0
-217.0	0
-216.0	0
-215.0	0
-214.0	1
-213.0	1
-212.0	0
-211.0	2
-210.0	1
-209.0	0
-208.0	0
-207.0	1
-206.0	0
-205.0	0
-204.0	0
-203.0	0
-202.0	0
-201.0	0
-200.0	0
-199.0	0
-198.0	1
-197.0	0
-196.0	0
-195.0	0
-194.0	0
-193.0	0
-192.0	0
-191.0	0
-190.0	0
-189.0	1
-188.0	1
-187.0	0
-186.0	1
-185.0	0
-184.0	0
-183.0	1
-182.0	1
-181.0	1
-180.0	2
-179.0	0
-178.0	0
-177.0	1
-176.0	1
-175.0	0
-174.0	1
-173.0	0
-172.0	1
-171.0	1
-170.0	0
-169.0	1
-168.0	1
-167.0	1
-166.0	1
-165.0	0
-164.0	1
-163.0	1
-162.0	0
-161.0	1
-160.0	2
-159.0	1
-158.0	1
-157.0	0
-156.0	0
-155.0	0
-154.0	0
-153.0	0
-152.0	1
-151.0	0
-150.0	0
-149.0	1
-148.0	1
-147.0	0
-146.0	2
-145.0	1
-144.0	0
-143.0	1
-142.0	0
-141.0	0
-140.0	0
-139.0	1
-138.0	1
-137.0	0
-136.0	0
-135.0	0
-134.0	1
-133.0	2
-132.0	1
-131.0	0
-130.0	0
-129.0	0
-128.0	0
-127.0	0
-126.0	0
-125.0	1
-124.0	0
-123.0	3
-122.0	0
-121.0	0
-120.0	0
-119.0	0
-118.0	0
-117.0	0
-116.0	1
-115.0	1
-114.0	0
-113.0	1
-112.0	0
-111.0	0
-110.0	0
-109.0	0
-108.0	1
-107.0	1
-106.0	2
-105.0	0
-104.0	1
-103.0	1
-102.0	0
-101.0	1
-100.0	0
 -99.0	2
 -98.0	2
 -97.0	0
 -96.0	1
 -95.0	0
 -94.0	0
 -93.0	1
 -92.0	0
 -91.0	1
 -90.0	2
 -89.0	1
 -88.0	0
 -87.0	0
 -86.0	1
 -85.0	0
 -84.0	1
 -83.0	0
 -82.0	1
 -81.0	1
 -80.0	0
 -79.0	2
 -78.0	1
 -77.0	1
 -76.0	0
 -75.0	1
 -74.0	1
 -73.0	2
 -72.0	1
 -71.0	2
 -70.0	0
 -69.0	0
 -68.0	0
 -67.0	1
 -66.0	1
 -65.0	1
 -64.0	1
 -63.0	2
 -62.0	2
 -61.0	0
 -60.0	3
 -59.0	1
 -58.0	0
 -57.0	1
 -56.0	3
 -55.0	2
 -54.0	1
 -53.0	1
 -52.0	2
 -51.0	0
 -50.0	3
 -49.0	3
 -48.0	1
 -47.0	1
 -46.0	0
 -45.0	0
 -44.0	3
 -43.0	0
 -42.0	2
 -41.0	1
 -40.0	1
 -39.0	0
 -38.0	2
 -37.0	0
 -36.0	1
 -35.0	0
 -34.0	0
 -33.0	3
 -32.0	1
 -31.0	1
 -30.0	0
 -29.0	0
 -28.0	2
 -27.0	3
 -26.0	0
 -25.0	0
 -24.0	2
 -23.0	0
 -22.0	1
 -21.0	2
 -20.0	0
 -19.0	4
 -18.0	2
 -17.0	0
 -16.0	0
 -15.0	0
 -14.0	0
 -13.0	2
 -12.0	0
 -11.0	3
 -10.0	2
  -9.0	0
  -8.0	0
  -7.0	0
  -6.0	1
  -5.0	2
  -4.0	0
  -3.0	2
  -2.0	0
  -1.0	0
   0.0	2
   1.0	0
   2.0	1
   3.0	2
   4.0	0
   5.0	1
   6.0	0
   7.0	0
   8.0	0
   9.0	0
  10.0	0
  11.0	0
  12.0	2
  13.0	0
  14.0	0
  15.0	2
  16.0	1
  17.0	1
  18.0	0
  19.0	0
  20.0	0
  21.0	2
  22.0	0
  23.0	0
  24.0	1
  25.0	0
  26.0	0
  27.0	1
  28.0	1
  29.0	0
  30.0	0
  31.0	0
  32.0	0
  33.0	1
  34.0	0
  35.0	1
  36.0	4
  37.0	0
  38.0	0
  39.0	0
  40.0	0
  41.0	1
  42.0	0
  43.0	1
  44.0	0
  45.0	2
  46.0	0
  47.0	0
  48.0	0
  49.0	0
  50.0	1
  51.0	1
  52.0	0
  53.0	1
  54.0	0
  55.0	0
  56.0	1
  57.0	1
  58.0	0
  59.0	1
  60.0	1
  61.0	0
  62.0	0
  63.0	0
  64.0	1
  65.0	1
  66.0	0
  67.0	0
  68.0	1
  69.0	0
  70.0	0
  71.0	0
  72.0	0
  73.0	0
  74.0	1
  75.0	3
  76.0	1
  77.0	0
  78.0	0
  79.0	0
  80.0	0
  81.0	0
  82.0	0
  83.0	0
  84.0	0
  85.0	1
  86.0	0
  87.0	0
  88.0	0
  89.0	0
  90.0	1
  91.0	0
  92.0	0
  93.0	1
  94.0	0
  95.0	0
  96.0	0
  97.0	0
  98.0	0
  99.0	1
 100.0	1
 101.0	1
 102.0	0
 103.0	0
 104.0	1
 105.0	0
 106.0	0
 107.0	0
 108.0	1
 109.0	0
 110.0	0
 111.0	0
 112.0	1
 113.0	1
 114.0	0
 115.0	0
 116.0	0
 117.0	0
 118.0	0
 119.0	0
 120.0	0
 121.0	0
 122.0	0
 123.0	0
 124.0	0
 125.0	2
 126.0	1
 127.0	0
 128.0	0
 129.0	0
 130.0	1
 131.0	1
 132.0	1
 133.0	0
 134.0	1
 135.0	0
 136.0	1
 137.0	0
 138.0	0
 139.0	0
 140.0	0
 141.0	2
 142.0	1
 143.0	1
 144.0	0
 145.0	0
 146.0	1
 147.0	0
 148.0	0
 149.0	0
 150.0	1
 151.0	0
 152.0	1
 153.0	0
 154.0	0
 155.0	0
 156.0	0
 157.0	0
 158.0	0
 159.0	0
 160.0	2
 161.0	0
 162.0	0
 163.0	2
 164.0	0
 165.0	0
 166.0	1
 167.0	1
 168.0	0
 169.0	1
 170.0	0
 171.0	0
 172.0	0
 173.0	0
 174.0	0
 175.0	0
 176.0	0
 177.0	1
 178.0	1
 179.0	0
 180.0	0
 181.0	0
 182.0	1
 183.0	0
 184.0	0
 185.0	0
 186.0	1
 187.0	0
 188.0	0
 189.0	0
 190.0	0
 191.0	0
 192.0	1
 193.0	0
 194.0	0
 195.0	1
 196.0	0
 197.0	0
 198.0	0
 199.0	0
 200.0	0
 201.0	0
 202.0	0
 203.0	0
 204.0	0
 205.0	0
 206.0	0
 207.0	1
 208.0	0
 209.0	1
 210.0	0
 211.0	0
 212.0	1
 213.0	0
 214.0	0
 215.0	0
 216.0	1
 217.0	0
 218.0	0
 219.0	0
 220.0	1
 221.0	0
 222.0	0
 223.0	0
 224.0	2
 225.0	1
 226.0	0
 227.0	0
 228.0	1
 229.0	0
 230.0	0
 231.0	0
 232.0	1
 233.0	0
 234.0	0
 235.0	1
 236.0	1
 237.0	0
 238.0	0
 239.0	0
 240.0	0
 241.0	2
 242.0	0
DB 0 MOTIF	UP00002_2	Sp4_secondary
-242.5	2
-241.5	1
-240.5	1
-239.5	3
-238.5	2
-237.5	1
-236.5	0
-235.5	0
-234.5	1
-233.5	2
-232.5	2
-231.5	2
-230.5	1
-229.5	0
-228.5	1
-227.5	0
-226.5	0
-225.5	2
-224.5	2
-223.5	3
-222.5	3
-221.5	3
-220.5	1
-219.5	2
-218.5	1
-217.5	0
-216.5	0
-215.5	3
-214.5	0
-213.5	0
-212.5	1
-211.5	0
-210.5	1
-209.5	2
-208.5	0
-207.5	2
-206.5	2
-205.5	0
-204.5	1
-203.5	0
-202.5	1
-201.5	2
-200.5	1
-199.5	0
-198.5	0
-197.5	1
-196.5	3
-195.5	1
-194.5	0
-193.5	2
-192.5	0
-191.5	5
-190.5	2
-189.5	2
-188.5	5
-187.5	1
-186.5	4
-185.5	1.5
-184.5	2
-183.5	2
-182.5	1
-181.5	2
-180.5	2
-179.5	3
-178.5	1
-177.5	2
-176.5	3
-175.5	1
-174.5	2
-173.5	1
-172.5	0
-171.5	0
-170.5	0
-169.5	3
-168.5	1
-167.5	1
-166.5	1.5
-165.5	1
-164.5	0
-163.5	0
-162.5	2
-161.5	1
-160.5	1
-159.5	0
-158.5	1
-157.5	2
-156.5	6
-155.5	2
-154.5	0
-153.5	2
-152.5	0
-151.5	1
-150.5	3
-149.5	3
-148.5	1
-147.5	1
-146.5	1
-145.5	1
-144.5	1
-143.5	1
-142.5	1
-141.5	3
-140.5	3
-139.5	2
-138.5	1
-137.5	0
-136.5	2
-135.5	2
-134.5	5
-133.5	1
-132.5	1
-131.5	2
-130.5	2
-129.5	3
-128.5	2
-127.5	2
-126.5	1
-125.5	1
-124.5	5
-123.5	2
-122.5	3
-121.5	3
-120.5	1
-119.5	2
-118.5	4
-117.5	2
-116.5	4
-115.5	3
-114.5	2
-113.5	0
-112.5	4
-111.5	0
-110.5	0
-109.5	3
-108.5	1
-107.5	0
-106.5	0
-105.5	1
-104.5	6
-103.5	4
-102.5	0
-101.5	4
-100.5	2
 -99.5	2
 -98.5	4
 -97.5	3
 -96.5	0
 -95.5	3
 -94.5	3
 -93.5	2
 -92.5	4
 -91.5	1
 -90.5	2
 -89.5	2
 -88.5	0
 -87.5	2
 -86.5	4
 -85.5	1
 -84.5	0
 -83.5	1
 -82.5	1
 -81.5	2
 -80.5	0
 -79.5	3
 -78.5	1
 -77.5	3
 -76.5	2
 -75.5	1
 -74.5	2
 -73.5	1
 -72.5	2
 -71.5	0
 -70.5	1
 -69.5	1
 -68.5	0
 -67.5	4
 -66.5	3
 -65.5	1
 -64.5	3
 -63.5	2
 -62.5	3
 -61.5	3
 -60.5	1
 -59.5	3
 -58.5	1
 -57.5	3
 -56.5	1
 -55.5	2
 -54.5	3
 -53.5	3
 -52.5	2
 -51.5	4
 -50.5	2
 -49.5	3
 -48.5	2
 -47.5	1
 -46.5	3
 -45.5	3
 -44.5	2
 -43.5	4
 -42.5	5
 -41.5	5
 -40.5	3
 -39.5	0
 -38.5	4
 -37.5	2
 -36.5	2
 -35.5	2
 -34.5	3
 -33.5	4
 -32.5	2
 -31.5	1
 -30.5	0
 -29.5	2
 -28.5	1
 -27.5	1
 -26.5	3
 -25.5	2
 -24.5	3
 -23.5	3
 -22.5	2
 -21.5	1
 -20.5	4
 -19.5	2
 -18.5	2
 -17.5	2
 -16.5	1
 -15.5	3
 -14.5	2
 -13.5	2
 -12.5	2
 -11.5	1
 -10.5	3
  -9.5	5
  -8.5	3
  -7.5	3
  -6.5	2
  -5.5	2
  -4.5	1
  -3.5	1
  -2.5	0
  -1.5	2
  -0.5	2
   0.5	2
   1.5	1
   2.5	1
   3.5	1
   4.5	1
   5.5	0
   6.5	0
   7.5	3
   8.5	2
   9.5	1
  10.5	0
  11.5	1
  12.5	2
  13.5	1
  14.5	3
  15.5	1
  16.5	1
  17.5	3
  18.5	2
  19.5	0
  20.5	0
  21.5	0
  22.5	1
  23.5	0
  24.5	3
  25.5	0
  26.5	1
  27.5	1
  28.5	1
  29.5	1
  30.5	0
  31.5	1
  32.5	0
  33.5	0
  34.5	0
  35.5	1
  36.5	2
  37.5	0
  38.5	0
  39.5	2
  40.5	0
  41.5	1
  42.5	1
  43.5	0
  44.5	0
  45.5	0
  46.5	2
  47.5	1
  48.5	2
  49.5	3
  50.5	1
  51.5	3
  52.5	1
  53.5	1
  54.5	2
  55.5	1
  56.5	0
  57.5	2
  58.5	1
  59.5	0
  60.5	0
  61.5	1
  62.5	1
  63.5	2
  64.5	3
  65.5	2
  66.5	2
  67.5	2
  68.5	0
  69.5	2
  70.5	4
  71.5	1
  72.5	0
  73.5	1
  74.5	0
  75.5	2
  76.5	1
  77.5	3
  78.5	1
  79.5	1
  80.5	1
  81.5	3
  82.5	1
  83.5	0
  84.5	2
  85.5	0
  86.5	2
  87.5	1
  88.5	0
  89.5	1
  90.5	0
  91.5	4
  92.5	0
  93.5	2
  94.5	3
  95.5	1
  96.5	3
  97.5	0
  98.5	0
  99.5	3
 100.5	1
 101.5	1
 102.5	1
 103.5	1
 104.5	2
 105.5	0
 106.5	1
 107.5	0
 108.5	3
 109.5	1
 110.5	0
 111.5	4
 112.5	1
 113.5	5
 114.5	2
 115.5	1
 116.5	2
 117.5	1
 118.5	3
 119.5	2
 120.5	0
 121.5	1
 122.5	0
 123.5	1
 124.5	0
 125.5	0
 126.5	0
 127.5	0
 128.5	2
 129.5	5
 130.5	0
 131.5	3
 132.5	1
 133.5	1
 134.5	1
 135.5	2
 136.5	0
 137.5	1
 138.5	1
 139.5	0
 140.5	2
 141.5	3
 142.5	3
 143.5	1
 144.5	3
 145.5	2
 146.5	0
 147.5	2
 148.5	1
 149.5	0
 150.5	1
 151.5	1
 152.5	2
 153.5	3
 154.5	1
 155.5	1
 156.5	0
 157.5	1
 158.5	1
 159.5	2
 160.5	1
 161.5	2
 162.5	1
 163.5	3
 164.5	1
 165.5	3
 166.5	4
 167.5	1
 168.5	3
 169.5	8
 170.5	1
 171.5	2
 172.5	1
 173.5	0
 174.5	1
 175.5	1
 176.5	4
 177.5	0
 178.5	2
 179.5	3
 180.5	1
 181.5	0
 182.5	2
 183.5	3
 184.5	1
 185.5	2
 186.5	3
 187.5	1
 188.5	3
 189.5	1
 190.5	1
 191.5	2
 192.5	3
 193.5	1
 194.5	1
 195.5	1
 196.5	0
 197.5	0
 198.5	3
 199.5	2
 200.5	3
 201.5	2
 202.5	6
 203.5	1
 204.5	3
 205.5	1
 206.5	0
 207.5	1
 208.5	1
 209.5	3
 210.5	1
 211.5	0
 212.5	0
 213.5	2
 214.5	1
 215.5	2
 216.5	1
 217.5	0
 218.5	3
 219.5	0
 220.5	1
 221.5	2
 222.5	1
 223.5	0
